"btfid","gtfid","stfid","hra"
530330227012017,530330227012,53033022701,"Kirkland"
530330325004014,530330325004,53033032500,"Bear Creek/Carnation/Duvall"
530330323153021,530330323153,53033032315,"Bear Creek/Carnation/Duvall"
530330227012008,530330227012,53033022701,"Kirkland"
530330237003004,530330237003,53033023700,"Bellevue-NE"
530330060001010,530330060001,53033006000,"QA/Magnolia"
530330237003001,530330237003,53033023700,"Bellevue-NE"
530330062001019,530330062001,53033006200,"Capitol Hill/E.lake"
530330325003024,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330062001018,530330062001,53033006200,"Capitol Hill/E.lake"
530330325003023,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003022,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003015,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003021,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330228032005,530330228032,53033022803,"Redmond"
530330242002006,530330242002,53033024200,"Mercer Isle/Pt Cities"
530330325003016,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330237003000,530330237003,53033023700,"Bellevue-NE"
530330237002000,530330237002,53033023700,"Bellevue-NE"
530330328003095,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330328002015,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330059006001,530330059006,53033005900,"QA/Magnolia"
530330237001007,530330237001,53033023700,"Kirkland"
530330059006000,530330059006,53033005900,"QA/Magnolia"
530330228032006,530330228032,53033022803,"Redmond"
530330323153023,530330323153,53033032315,"Bear Creek/Carnation/Duvall"
530330060003007,530330060003,53033006000,"QA/Magnolia"
530330060003008,530330060003,53033006000,"QA/Magnolia"
530330325003020,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330323153000,530330323153,53033032315,"Bear Creek/Carnation/Duvall"
530330061005007,530330061005,53033006100,"Capitol Hill/E.lake"
530330061005008,530330061005,53033006100,"Capitol Hill/E.lake"
530330062001021,530330062001,53033006200,"Capitol Hill/E.lake"
530330061005009,530330061005,53033006100,"Capitol Hill/E.lake"
530330061005015,530330061005,53033006100,"Capitol Hill/E.lake"
530330061003001,530330061003,53033006100,"Capitol Hill/E.lake"
530330062001998,530330062001,53033006200,"Capitol Hill/E.lake"
530330061003000,530330061003,53033006100,"Capitol Hill/E.lake"
530330242002007,530330242002,53033024200,"Mercer Isle/Pt Cities"
530330061002012,530330061002,53033006100,"Capitol Hill/E.lake"
530330328003092,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330061002011,530330061002,53033006100,"Capitol Hill/E.lake"
530330328003381,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330237003002,530330237003,53033023700,"Bellevue-NE"
530330057003013,530330057003,53033005700,"QA/Magnolia"
530330056005011,530330056005,53033005600,"QA/Magnolia"
530330058024004,530330058024,53033005802,"QA/Magnolia"
530330328002008,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330058024001,530330058024,53033005802,"QA/Magnolia"
530330325003019,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330058024000,530330058024,53033005802,"QA/Magnolia"
530330237001005,530330237001,53033023700,"Bellevue-NE"
530330325004019,530330325004,53033032500,"Bear Creek/Carnation/Duvall"
530330059004002,530330059004,53033005900,"QA/Magnolia"
530330056005002,530330056005,53033005600,"QA/Magnolia"
530330056005001,530330056005,53033005600,"QA/Magnolia"
530330328002014,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330056005000,530330056005,53033005600,"QA/Magnolia"
530330056003005,530330056003,53033005600,"QA/Magnolia"
530330057004006,530330057004,53033005700,"QA/Magnolia"
530330059005009,530330059005,53033005900,"QA/Magnolia"
530330057004005,530330057004,53033005700,"QA/Magnolia"
530330061004999,530330061004,53033006100,"Fremont/Greenlake"
530330057003011,530330057003,53033005700,"QA/Magnolia"
530330062001008,530330062001,53033006200,"Capitol Hill/E.lake"
530330057003012,530330057003,53033005700,"QA/Magnolia"
530330227012016,530330227012,53033022701,"Kirkland"
530330328003097,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330062005007,530330062005,53033006200,"Capitol Hill/E.lake"
530330063001998,530330063001,53033006300,"Capitol Hill/E.lake"
530330325003028,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003029,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003030,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003031,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330323153015,530330323153,53033032315,"Bear Creek/Carnation/Duvall"
530330325003018,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003017,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330228014000,530330228014,53033022801,"Bellevue-NE"
530330323181008,530330323181,53033032318,"Bear Creek/Carnation/Duvall"
530330237003003,530330237003,53033023700,"Bellevue-NE"
530330229024003,530330229024,53033022902,"Redmond"
530330056003017,530330056003,53033005600,"QA/Magnolia"
530330062001009,530330062001,53033006200,"Capitol Hill/E.lake"
530330062001010,530330062001,53033006200,"Capitol Hill/E.lake"
530330059004003,530330059004,53033005900,"QA/Magnolia"
530330228012000,530330228012,53033022801,"Bellevue-NE"
530330323153002,530330323153,53033032315,"Bear Creek/Carnation/Duvall"
530330237003005,530330237003,53033023700,"Bellevue-NE"
530330059005010,530330059005,53033005900,"QA/Magnolia"
530330328002009,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330059006002,530330059006,53033005900,"QA/Magnolia"
530330059006003,530330059006,53033005900,"QA/Magnolia"
530330237002013,530330237002,53033023700,"Bellevue-NE"
530330060003013,530330060003,53033006000,"QA/Magnolia"
530330060003012,530330060003,53033006000,"QA/Magnolia"
530330228033008,530330228033,53033022803,"Redmond"
530330323151005,530330323151,53033032315,"Bear Creek/Carnation/Duvall"
530330228033007,530330228033,53033022803,"Redmond"
530330228033004,530330228033,53033022803,"Redmond"
530330059005014,530330059005,53033005900,"QA/Magnolia"
530330060003011,530330060003,53033006000,"QA/Magnolia"
530330059006007,530330059006,53033005900,"QA/Magnolia"
530330060003009,530330060003,53033006000,"QA/Magnolia"
530330323152001,530330323152,53033032315,"Bear Creek/Carnation/Duvall"
530330060001009,530330060001,53033006000,"QA/Magnolia"
530330060003010,530330060003,53033006000,"QA/Magnolia"
530330059006006,530330059006,53033005900,"QA/Magnolia"
530330060002000,530330060002,53033006000,"QA/Magnolia"
530330228033005,530330228033,53033022803,"Redmond"
530330058022004,530330058022,53033005802,"QA/Magnolia"
530330323154002,530330323154,53033032315,"Bear Creek/Carnation/Duvall"
530330059004006,530330059004,53033005900,"QA/Magnolia"
530330228033001,530330228033,53033022803,"Redmond"
530330059004005,530330059004,53033005900,"QA/Magnolia"
530330056005012,530330056005,53033005600,"QA/Magnolia"
530330061002013,530330061002,53033006100,"Capitol Hill/E.lake"
530330059004004,530330059004,53033005900,"QA/Magnolia"
530330228033000,530330228033,53033022803,"Redmond"
530330229013001,530330229013,53033022901,"Bellevue-NE"
530330229013000,530330229013,53033022901,"Bellevue-NE"
530330229024002,530330229024,53033022902,"Redmond"
530330229024004,530330229024,53033022902,"Redmond"
530330229023001,530330229023,53033022902,"Redmond"
530330056003999,530330056003,53033005600,"Downtown"
530330227012012,530330227012,53033022701,"Kirkland"
530330328003359,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330062001012,530330062001,53033006200,"Capitol Hill/E.lake"
530330062005999,530330062005,53033006200,"Capitol Hill/E.lake"
530330062001013,530330062001,53033006200,"Capitol Hill/E.lake"
530330056005016,530330056005,53033005600,"QA/Magnolia"
530330060002001,530330060002,53033006000,"QA/Magnolia"
530330061004006,530330061004,53033006100,"Capitol Hill/E.lake"
530330056003018,530330056003,53033005600,"QA/Magnolia"
530330056005007,530330056005,53033005600,"QA/Magnolia"
530330056003014,530330056003,53033005600,"QA/Magnolia"
530330237001006,530330237001,53033023700,"Bellevue-NE"
530330060002004,530330060002,53033006000,"QA/Magnolia"
530330060002003,530330060002,53033006000,"QA/Magnolia"
530330060002002,530330060002,53033006000,"QA/Magnolia"
530330325003033,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003032,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330061004005,530330061004,53033006100,"Capitol Hill/E.lake"
530330241001008,530330241001,53033024100,"Mercer Isle/Pt Cities"
530330325003037,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003036,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325004023,530330325004,53033032500,"Bear Creek/Carnation/Duvall"
530330061004004,530330061004,53033006100,"Capitol Hill/E.lake"
530330057003014,530330057003,53033005700,"QA/Magnolia"
530330061004003,530330061004,53033006100,"Capitol Hill/E.lake"
530330058024005,530330058024,53033005802,"QA/Magnolia"
530330061004002,530330061004,53033006100,"Capitol Hill/E.lake"
530330056005015,530330056005,53033005600,"QA/Magnolia"
530330323144009,530330323144,53033032314,"Bear Creek/Carnation/Duvall"
530330056005013,530330056005,53033005600,"QA/Magnolia"
530330058024006,530330058024,53033005802,"QA/Magnolia"
530330061004001,530330061004,53033006100,"Capitol Hill/E.lake"
530330062001011,530330062001,53033006200,"Capitol Hill/E.lake"
530330058024007,530330058024,53033005802,"QA/Magnolia"
530330061004000,530330061004,53033006100,"Capitol Hill/E.lake"
530330061003002,530330061003,53033006100,"Capitol Hill/E.lake"
530330325004020,530330325004,53033032500,"Bear Creek/Carnation/Duvall"
530330061003003,530330061003,53033006100,"Capitol Hill/E.lake"
530330325004024,530330325004,53033032500,"Bear Creek/Carnation/Duvall"
530330056003004,530330056003,53033005600,"QA/Magnolia"
530330227012014,530330227012,53033022701,"Kirkland"
530330240001001,530330240001,53033024000,"Bellevue-NE"
530330325004022,530330325004,53033032500,"Bear Creek/Carnation/Duvall"
530330328003093,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330056005017,530330056005,53033005600,"QA/Magnolia"
530330061002998,530330061002,53033006100,"Capitol Hill/E.lake"
530330228033002,530330228033,53033022803,"Redmond"
530330242002008,530330242002,53033024200,"Mercer Isle/Pt Cities"
530330058023002,530330058023,53033005802,"QA/Magnolia"
530330062005005,530330062005,53033006200,"Capitol Hill/E.lake"
530330061002000,530330061002,53033006100,"Capitol Hill/E.lake"
530330062001014,530330062001,53033006200,"Capitol Hill/E.lake"
530330062001015,530330062001,53033006200,"Capitol Hill/E.lake"
530330325004021,530330325004,53033032500,"Bear Creek/Carnation/Duvall"
530330062001016,530330062001,53033006200,"Capitol Hill/E.lake"
530330056003016,530330056003,53033005600,"QA/Magnolia"
530330061002014,530330061002,53033006100,"Capitol Hill/E.lake"
530330062001017,530330062001,53033006200,"Capitol Hill/E.lake"
530330228012001,530330228012,53033022801,"Bellevue-NE"
530330323161009,530330323161,53033032316,"Sammamish"
530330058023003,530330058023,53033005802,"QA/Magnolia"
530330056005003,530330056005,53033005600,"QA/Magnolia"
530330063001001,530330063001,53033006300,"Capitol Hill/E.lake"
530330227012019,530330227012,53033022701,"Kirkland"
530330062005006,530330062005,53033006200,"Capitol Hill/E.lake"
530330227012009,530330227012,53033022701,"Kirkland"
530330059004015,530330059004,53033005900,"QA/Magnolia"
530330061003004,530330061003,53033006100,"Capitol Hill/E.lake"
530330059004011,530330059004,53033005900,"QA/Magnolia"
530330059005011,530330059005,53033005900,"QA/Magnolia"
530330060002006,530330060002,53033006000,"QA/Magnolia"
530330059005012,530330059005,53033005900,"QA/Magnolia"
530330059005013,530330059005,53033005900,"QA/Magnolia"
530330059006008,530330059006,53033005900,"QA/Magnolia"
530330056003019,530330056003,53033005600,"QA/Magnolia"
530330060001006,530330060001,53033006000,"QA/Magnolia"
530330059006005,530330059006,53033005900,"QA/Magnolia"
530330237003006,530330237003,53033023700,"Bellevue-NE"
530330061003005,530330061003,53033006100,"Capitol Hill/E.lake"
530330059006004,530330059006,53033005900,"QA/Magnolia"
530330063001012,530330063001,53033006300,"Capitol Hill/E.lake"
530330228033003,530330228033,53033022803,"Redmond"
530330060001002,530330060001,53033006000,"QA/Magnolia"
530330056003015,530330056003,53033005600,"QA/Magnolia"
530330227012015,530330227012,53033022701,"Kirkland"
530330062003001,530330062003,53033006200,"Capitol Hill/E.lake"
530330060002005,530330060002,53033006000,"QA/Magnolia"
530330323162003,530330323162,53033032316,"Sammamish"
530330061003006,530330061003,53033006100,"Capitol Hill/E.lake"
530330056005024,530330056005,53033005600,"QA/Magnolia"
530330056005014,530330056005,53033005600,"QA/Magnolia"
530330323162004,530330323162,53033032316,"Sammamish"
530330060002011,530330060002,53033006000,"QA/Magnolia"
530330063005000,530330063005,53033006300,"Capitol Hill/E.lake"
530330062005008,530330062005,53033006200,"Capitol Hill/E.lake"
530330058024008,530330058024,53033005802,"QA/Magnolia"
530330062005004,530330062005,53033006200,"Capitol Hill/E.lake"
530330056005025,530330056005,53033005600,"QA/Magnolia"
530330323153011,530330323153,53033032315,"Bear Creek/Carnation/Duvall"
530330325002998,530330325002,53033032500,"Bear Creek/Carnation/Duvall"
530330062005003,530330062005,53033006200,"Capitol Hill/E.lake"
530330325003034,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330325003035,530330325003,53033032500,"Bear Creek/Carnation/Duvall"
530330328002012,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330062005002,530330062005,53033006200,"Capitol Hill/E.lake"
530330057004007,530330057004,53033005700,"QA/Magnolia"
530330237003007,530330237003,53033023700,"Bellevue-NE"
530330057004008,530330057004,53033005700,"QA/Magnolia"
530330061004008,530330061004,53033006100,"Capitol Hill/E.lake"
530330227012013,530330227012,53033022701,"Kirkland"
530330057003016,530330057003,53033005700,"QA/Magnolia"
530330057003015,530330057003,53033005700,"QA/Magnolia"
530330061004007,530330061004,53033006100,"Capitol Hill/E.lake"
530330328002006,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330240005000,530330240005,53033024000,"Bellevue-West"
530330061004009,530330061004,53033006100,"Capitol Hill/E.lake"
530330058024011,530330058024,53033005802,"QA/Magnolia"
530330061004010,530330061004,53033006100,"Capitol Hill/E.lake"
530330056005006,530330056005,53033005600,"QA/Magnolia"
530330058024010,530330058024,53033005802,"QA/Magnolia"
530330066002999,530330066002,53033006600,"Fremont/Greenlake"
530330056005018,530330056005,53033005600,"QA/Magnolia"
530330227012020,530330227012,53033022701,"Kirkland"
530330062004005,530330062004,53033006200,"Capitol Hill/E.lake"
530330059006009,530330059006,53033005900,"QA/Magnolia"
530330059006010,530330059006,53033005900,"QA/Magnolia"
530330059006011,530330059006,53033005900,"QA/Magnolia"
530330059006012,530330059006,53033005900,"QA/Magnolia"
530330059006013,530330059006,53033005900,"QA/Magnolia"
530330060003014,530330060003,53033006000,"QA/Magnolia"
530330060003015,530330060003,53033006000,"QA/Magnolia"
530330328003364,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330060002013,530330060002,53033006000,"QA/Magnolia"
530330060002012,530330060002,53033006000,"QA/Magnolia"
530330060002010,530330060002,53033006000,"QA/Magnolia"
530330059004010,530330059004,53033005900,"QA/Magnolia"
530330228013001,530330228013,53033022801,"Bellevue-NE"
530330056003003,530330056003,53033005600,"QA/Magnolia"
530330323153012,530330323153,53033032315,"Bear Creek/Carnation/Duvall"
530330056005019,530330056005,53033005600,"QA/Magnolia"
530330063001000,530330063001,53033006300,"Capitol Hill/E.lake"
530330227012021,530330227012,53033022701,"Bellevue-West"
530330240005001,530330240005,53033024000,"Bellevue-West"
530330060003016,530330060003,53033006000,"QA/Magnolia"
530330058024017,530330058024,53033005802,"QA/Magnolia"
530330060002009,530330060002,53033006000,"QA/Magnolia"
530330056005020,530330056005,53033005600,"QA/Magnolia"
530330328002018,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
